t,I,I_model,Manifold,Manifold_Empirical
2020.3333333,22.8295,18.476681091939135,0.007847665265806866,0.01183377
2020.4166333,19.5125,18.36364353554314,0.0079510202617325,0.01171964
2020.5000333,24.349,18.710637002586363,0.008132819575839934,0.0116055
2020.5833333,17.1857,18.893552454849644,0.008172835282323208,0.01149137
2020.6666333,4.2531,18.363880610927275,0.00796259846609661,0.01137723
2020.7500333,2.0125,18.706592859667506,0.016304025133601824,0.01977563
2020.8333333,-0.6894,20.373954679806772,0.016014433736249976,0.0196615
2020.9166333,-7.0068,20.662127475615645,0.015914544909949094,0.01954736
2021.0000333,-8.7091,20.62380605585333,0.015931297247381158,0.01943323
2021.0833333,-7.1035,20.713570490365136,0.015888638707149034,0.01931909
2021.1666333,-13.5749,20.812090892260994,0.015700235559720443,0.01920496
2021.2500333,-20.3542,20.30552863631364,0.01546367262105953,0.01917724
2021.3333333,-7.2104,19.89028026802738,0.015360881374407177,0.01906311
2021.4166333,-0.9127,20.307497097780644,0.015464236370333029,0.01894897
2021.5000333,13.2308,20.754907732914642,0.01564603568444042,0.01883484
2021.5833333,25.8361,20.800672152478306,0.015686051390923404,0.01872071
2021.6666333,23.7489,20.347160600840606,0.015475814574772248,0.01860657
2021.7500333,24.2769,43.997581111144775,0.05229825335201382,0.04973018
2021.8333333,16.0359,39.221361903058664,0.0520084127482273,0.04961604
2021.9166333,24.9486,37.279033600302235,0.05190852392192665,0.04950191
2022.0000333,33.7072,37.611683087128206,0.05192527625935865,0.04938777
2022.0833333,39.6967,36.76022015736255,0.05188261771912636,0.04927364
2022.1666333,28.9169,32.901812915764495,0.05169421457169805,0.0491595
2022.2500333,30.4445,28.217797380191598,0.05145765163303719,0.04898818
2022.3333333,33.0493,26.38655450247321,0.05135486038638439,0.04887404
2022.4166333,13.3462,28.228287345622768,0.05145821538231046,0.04875991
2022.5000333,7.8737,31.79309186585161,0.05164001469641793,0.04864577
2022.5833333,5.1706,32.61065117634297,0.051680030402900624,0.04853164
2022.6666333,-3.9172,28.444686960142306,0.0514697935866562,0.0484175
2022.7500333,-3.6207,-25.87328530071814,-0.1009364645043757,-0.10419664
2022.8333333,-4.6317,-27.76200208433998,-0.1010286947215202,-0.10408251
2022.9166333,-2.1812,-25.75810677441358,-0.10093099665081828,-0.10396837
2023.0000333,-5.7309,-21.045766899034877,-0.10071665741638328,-0.10385424
2023.0833333,-3.4344,-17.542007168421584,-0.10056172905961229,-0.1037401
2023.1666333,-5.9841,-17.335827103728953,-0.10055254531003778,-0.10362597
2023.2500333,12.0813,-18.213121219741794,-0.10059152135169576,-0.10350041
2023.3333333,20.3777,-16.09235821714428,-0.10049672570134532,-0.10338628
2023.4166333,21.8278,-9.980413963584366,-0.10019578380841666,-0.10327214
2023.5000333,39.2008,-5.075784637715209,-0.09981639759730626,-0.10315801
2023.5833333,56.1124,-4.347327895113184,-0.09957879499382008,-0.10304387
2023.6666333,51.4085,-4.3350221065136285,-0.09959144491299343,-0.10292974
2023.7500333,52.621,20.969383425517265,0.1014625910857098,0.09783089
2023.8333333,62.9025,25.439478263388974,0.1011730470953569,0.09771675
2023.9166333,77.0733,26.369003605921133,0.1010731582690561,0.09760262
2024.0000333,87.763,26.237543497214162,0.10108991060648817,0.09748848
2024.0833333,95.0417,26.552448068462823,0.10104725206625602,0.09737435
2024.1666333,90.5903,27.14181779572059,0.1008588489188274,0.09726021
